"Media ID","Title","Sort title","Studio","Content Rating","Year","Rating","Summary","Genres","View Count","Last Viewed at","Tagline","Release Date","Writers","Country","Duration","Directors","Roles","Labels","Locked Fields","Extras","Collections","Original Title","Added","Updated","Audio Languages","Audio Title","Subtitle Languages","Subtitle Title","Subtitle Codec","Subtitle Forced","Accessible","Exists","MetaDB Link","MetaData Language","Poster url","Art url","Chapter Source","Chapter Title"
"6255","Detective Conan: Zero the Enforcer","Detective Conan: Zero the Enforcer","TMS Entertainment","N/A","2018","6.2","There is a sudden explosion at Tokyo
Summit's giant Edge of Ocean facility.
The shadow of Tōru Amuro, who works for
the National Police Agency Security
Bureau as Zero, appears at the site. In
addition, the ""triple-face"" character is
known as Rei Furuya as a detective and
Kogorō Mōri's apprentice, and he is also
known as Bourbon as a Black Organization
member. Kogorō is arrested as a suspect
in the case of the explosion. Conan
conducts an investigation to prove
Kogorō's innocence, but Amuro gets in
his way.","Animation - Action - Adventure - Crime -
Family - Mystery - Thriller","1","2018-11-24","N/A","2018-04-13","Gosho Aoyama","Japan","1:50:15","Yuzuru Tachikawa","Minami Takayama - Wakana Yamazaki -
Rikiya Koyama - Tōru Furuya - Megumi
Hayashibara - Yukiko Iwai - Ikue Otani -
Wataru Takagi","N/A","N/A","0","N/A","名探偵コナン ゼロの執行人","2018-11-23","2018-11-24","chi - jpn","Chinese DD2.0 @64 .0kbps - Japanese
DD5.1 @640 kbps","chi - chi - jpn - eng - chi - eng - chi","CHS - CHT - JPN - N/A - N/A - N/A - N/A","pgs - pgs - pgs - srt - srt - srt - ssa","N/A - N/A - N/A - N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt7880466","en","/library/metadata/6255/thumb/1543048358","/library/metadata/6255/art/1543048358","media","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A - N/A - N/A"
"5142","Devils on the Doorstep","Devils on the Doorstep","China Film Co-Production Corporation","N/A","2000","8.3","During the Japanese occupation of China,
two prisoners are dumped in a peasant's
home in a small town. The owner is
bullied into keeping the prisoners until
the next New Year, at which time they
will be collected. The village leaders
convene to interrogate the prisoners.
The townspeople then struggle to
accommodate the prisoners. One is a
bellicose Japanese nationalist, the
other a nervous translator. Will the
townspeople manage to keep the prisoners
until the New Year?","Comedy - Drama - War","N/A","N/A","N/A","2000-05-12","Jiang Wen - Haiying Li","China","2:19:24","Jiang Wen","Jiang Wen - Jiang Hong-Bo - Teruyuki
Kagawa - David Wu - Ding Yuan - Zhijun
Cong - Zi Xi - Haibin Li - Kenya Sawada
- Weidong Cai - Lianmei Chen - Yoshimoto
Miyaji - Qiang Chen","N/A","N/A","0","N/A","鬼子来了","2018-09-09","2018-09-09","N/A","N/A","N/A","N/A","srt","N/A","N/A","N/A","http://www.imdb.com/title/tt0245929","en","/library/metadata/5142/thumb/1536523920","/library/metadata/5142/art/1536523920","N/A","N/A"
"6128","Downloaded","Downloaded","VH1 Rock Docs","Not Rated","2013","6.7","A documentary that explores the
downloading revolution; the kids that
created it, the bands and the businesses
that were effected by it, and its impact
on the world at large.","Documentary","N/A","N/A","Napster: The Music. The Battle. The
Revolution.","2013-06-20","N/A","USA","1:46:21","Alex Winter","Sean Parker - Lars Ulrich","N/A","N/A","0","N/A","Downloaded","2018-10-16","2018-10-18","eng","N/A","eng - eng - chi - eng - chi","N/A - N/A - N/A - N/A - N/A","srt - srt - srt - srt - srt","N/A - N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt2033981","en","/library/metadata/6128/thumb/1539889547","/library/metadata/6128/art/1539889547","media","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A"
"5735","The Dream Factory","Dream Factory","N/A","N/A","1997","7.3","Four friends come up with an unusual
idea to make some money and have fun
doing it. For a small fee, they will
impersonate and act out any character
role for their customers. In the course
of executing this novel service, they
encounter a whole spectrum of people in
society, finding ways to genuinely help
them boost their morale and overcome
their fears, while gaining unusual and
new insights into the human condition.","Comedy","N/A","2018-09-16","N/A","1997-02-01","N/A","China","1:27:27","Feng Xiaogang","Ge You - Fu Biao - He Bing - Bin Li - Li
Qi - Liu Pei - Guitian Sun - Xu Fan -
Ying Da - Feng Xiaogang - Yang Li-Xin -
Ye Jing","N/A","N/A","0","N/A","甲方乙方","2018-09-16","2018-09-17","chi","Mandarin AC3 4.1 640Kbps","N/A - chi - chi","N/A - N/A - N/A","srt - srt - srt","N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0260987","en","/library/metadata/5735/thumb/1537196106","/library/metadata/5735/art/1537196106","media","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A"
"5811","Eat Drink Man Woman","Eat Drink Man Woman","Ang Lee Productions","Not Rated","1994","9.1","The film tells the story of a retired
and widowed Chinese master chef Chu (Si
Hung Lung) and his family living in
modern day Taipei, Taiwan. At the start
of the film, he lives with his three
attractive daughters, all of whom are
unattached. As the film progresses, each
of the daughters encounters new men in
their lives. When these new
relationships blossom, the stereotypes
are broken and the living situation
within the family changes.. The film
features several scenes displaying the
techniques and artistry of gourmet
Chinese cooking. Since the family
members have difficulty expressing their
love for each other, the intricate
preparation of banquet quality dishes
for their Sunday dinners is the
surrogate for their familial feelings.","Comedy - Drama - Romance","N/A","N/A","N/A","1994-08-03","Ang Lee - James Schamus - Wang Hui-Ling","Taiwan","2:04:17","Ang Lee","Sihung Lung - Yu-Wen Wang - Jacklyn Wu -
Yang Kuei-Mei - Winston Chao - Sylvia
Chang - Chen Chao-jung - Lester Chan -
Yu Chen - Gua Ah-leh - Chi-Der Hong -
Gin-Ming Hsu - Huel-Yi Lin - Shih-Jay
Lin - Chin-Cheng Lu","N/A","N/A","0","N/A","飲食男女","2018-10-07","2018-10-08","N/A","N/A","eng - chi - chi - eng","N/A - N/A - N/A - N/A","srt - srt - srt - srt","N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0111797","en","/library/metadata/5811/thumb/1538990702","/library/metadata/5811/art/1538990702","media","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A"
"5149","Elysium","Elysium","Sony Pictures","R","2013","6.6","In the year 2159, two classes of people
exist: the very wealthy who live on a
pristine man-made space station called
Elysium, and the rest, who live on an
overpopulated, ruined Earth. Secretary
Rhodes (Jodie Foster), a hard line
government ofﬁcial, will stop at nothing
to enforce anti-immigration laws and
preserve the luxurious lifestyle of the
citizens of Elysium. That doesn’t stop
the people of Earth from trying to get
in, by any means they can. When unlucky
Max (Matt Damon) is backed into a
corner, he agrees to take on a daunting
mission that, if successful, will not
only save his life, but could bring
equality to these polarized worlds.","Action - Drama - Sci-Fi - Thriller","N/A","N/A","He can save us all.","2013-08-07","Neill Blomkamp","USA","1:49:35","Neill Blomkamp","Matt Damon - Jodie Foster - Sharlto
Copley - Alice Braga - Diego Luna -
Wagner Moura - William Fichtner - Faran
Tahir - Jose Pablo Cantillo - Maxwell
Perry Cotton - Brandon Auret - Josh
Blacker - Emma Tremblay - Adrian Holmes
- Jared Keeso - Michael Shanks - Terry
Chen - Chris Shields - Derek Gilroy -
Talisa Soto - Claire Smithies","N/A","N/A","0","N/A","Elysium","2018-09-09","2018-09-09","eng","N/A","eng - eng - rus - rum","N/A - N/A - N/A - N/A","srt - srt - srt - srt","N/A - 1 - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt1535108","en","/library/metadata/5149/thumb/1536523937","/library/metadata/5149/art/1536523937","media","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A"
"138","The Empire Strikes Back","Empire Strikes Back","Lucasfilm","PG","1980","9.5","The epic saga continues as Luke
Skywalker, in hopes of defeating the
evil Galactic Empire, learns the ways of
the Jedi from aging master Yoda. But
Darth Vader is more determined than ever
to capture Luke. Meanwhile, rebel leader
Princess Leia, cocky Han Solo,
Chewbacca, and droids C-3PO and R2-D2
are thrown into various stages of
capture, betrayal and despair.","Action - Adventure - Fantasy - Sci-Fi","N/A","N/A","The Adventure Continues...","1980-05-20","Leigh Brackett - Lawrence Kasdan","USA","2:07:21","Irvin Kershner","Mark Hamill - Harrison Ford - Carrie
Fisher - Billy Dee Williams - Anthony
Daniels - David Prowse - Kenny Baker -
Peter Mayhew - Frank Oz - James Earl
Jones - Kathryn Mullen - Wendy Froud -
Jeremy Bulloch - Jason Wingreen -
Temuera Morrison - Clive Revill -
Marjorie Eaton - Alec Guinness - John
Hollis - Jack Purvis - Des Webb - Julian
Glover - Kenneth Colley - John
Ratzenberger - Michael Sheard - Michael
Culver - John Dicks - Milton Johns -
Mark Jones - Oliver Maguire - Robin
Scobey - Bruce Boa - Christopher Malcolm
- Denis Lawson - Ian Liston - John
Morton - Richard Oldfield - Jack
McKenzie - Jerry Harte - Norman Chancer
- Norwich Duff - Ray Hassett - Brigitte
Kahn - Burnell Tucker - Bob Anderson -
Lightning Bear - Richard Bonehill - John
Cannon - Mark Capri - Martin Dew - Peter
Diamond - Stuart Fell - Alan Harris -
Tiffany L. Kurtz - Mac McDonald - Ralph
McQuarrie - Ralph Morse - Terry Richards
- Michael Santiago - Treat Williams -
Shaun Curry - Alan Austen - Howie Weed -
Morris Bush","N/A","collection","0","Star Wars","The Empire Strikes Back","2016-01-09","2018-09-04","N/A","N/A","N/A","N/A","srt","N/A","N/A","N/A","http://www.imdb.com/title/tt0080684","en","/library/metadata/138/thumb/1536102921","/library/metadata/138/art/1536102921","N/A","N/A"
"5497","Enemy at the Gates","Enemy at the Gates","Paramount","R","2001","5.4","Enemy at the Gates is a war film from
Jean-Jacques Annaud from 2001 that takes
place during the battle of Stalingard in
World War II between the Russians and
the Germans.","Drama - History - War","1","2018-10-11","Some Men Are Born To Be Heroes.","2001-03-14","Jean-Jacques Annaud - Alain Godard","United Kingdom","2:11:05","Jean-Jacques Annaud","Jude Law - Rachel Weisz - Ed Harris -
Joseph Fiennes - Bob Hoskins - Ron
Perlman - Eva Mattes - Gabriel Thomson -
Matthias Habich - Alexander Schwan -
Lenn Kudrjawizki - Gennadi Vengerov -
Dan van Husen - Ivan Shvedoff - Sophie
Rois - Mikhail Matveev - Mario Bandi -
Hans Martin Stier - Clemens Schick -
Hendrik Arnst - Claudius Freyer -
Dietmar Nieder - Bernd Lambrecht - Jim
Dowdall - Maxim Kovalevski - Peter
Silbereisen - Markus Majowski - Robert
Stadlober - Gotthard Lange - Anna
Böttcher - Holger Handtke - Marc
Bischoff - Mark Zak - Thomas Petruo -
Dmitri Alexandrov - David Pagel - Galina
Dobberstein - Igor Rozinsky - Sergei
Tokarev - Tom Wlaschiha - Marischka
Schubarth - Natalya Bondar - Dana
Cebulla - Piotr Papierz - Aleksei
Volodin - Gennadi Tselbyansky - André
Kaminski - Michael Schenk - Arslan
Kodirov - Axel Neumann - Morin Smole -
Keta Burowa - Toby Cockerell - Jürgen
G.H. Hoppmann - Kay Hunsicker - Eddy
Joseph - Martin Glyn Murray - Valentin
Platareanu - Thomas Rösicke","N/A","N/A","0","N/A","Enemy at the Gates","2018-09-11","2018-10-11","eng","N/A","eng - eng - chi - eng","N/A - N/A - N/A - N/A","srt - srt - srt - srt","N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0215750","en","/library/metadata/5497/thumb/1539309254","/library/metadata/5497/art/1539309254","N/A","N/A"
"145","The Equalizer","Equalizer","Columbia Pictures","R","2014","6.0","In The Equalizer, Denzel Washington
plays McCall, a man who believes he has
put his mysterious past behind him and
dedicated himself to beginning a new,
quiet life. But when McCall meets Teri
(Chloë Grace Moretz), a young girl under
the control of ultra-violent Russian
gangsters, he can’t stand idly by – he
has to help her. Armed with hidden
skills that allow him to serve vengeance
against anyone who would brutalize the
helpless, McCall comes out of his self-
imposed retirement and finds his desire
for justice reawakened. If someone has a
problem, if the odds are stacked against
them, if they have nowhere else to turn,
McCall will help. He is The Equalizer.","Action - Crime - Thriller","N/A","N/A","What do you see when you look at me?","2014-09-24","Richard Wenk","USA","2:12:02","Antoine Fuqua","Denzel Washington - Marton Csokas -
Chloë Grace Moretz - David Harbour -
Haley Bennett - Bill Pullman - Melissa
Leo - David Meunier - Johnny Skourtis -
Alex Veadov - Vladimir Kulich - E. Roger
Mitchell - James Wilcox - Mike O'Dea -
Anastasia Sanidopoulos Mousis - Andrew
Farazi - Allen Maldonado - Matt Lasky -
Vitaliy Shtabnoy - Timothy John Smith -
Robert Wahlberg - Rhet Kidd - Mike
Morrell - Shawn Fitzgibbon - Owen Burke
- Luz Mery Sanchez - John Romualdi -
Johnny Messner - Patrick Coppola -
William Xifaras - Jenny Johnson - Peter
Haydu - Tait Fletcher","N/A","N/A","0","N/A","The Equalizer","2018-09-01","2018-09-04","eng - eng","The.Equalizer.2014.1080p.BluRay.x264.Tru
eHD.7.1.Atmos-SWTYBLZ - The.Equalizer.20
14.1080p.BluRay.x264.TrueHD.7.1.Atmos-
SWTYBLZ","eng - eng - eng - eng - eng - eng - ara
- chi - chi - cze - dan - dut - est -
fin - fre - ger - gre - ita - jpn - kor
- nor - pol - por - por - rum - rus -
slo - spa - spa - swe - tha - tur","English-FORCED-SRT - English-SRT -
English-PGS - English-SDH-PGS - English-
PGS - English-SDH-PGS - Arabic-PGS -
Chinese-PGS - Chinese-PGS - Czech-PGS -
Danish-PGS - Dutch-PGS - Estonian-PGS -
Finnish-PGS - French-PGS - German-PGS -
Greek-PGS - Italian-PGS - Japanese-PGS -
Korean-PGS - Norwegian-PGS - Polish-PGS
- Portuguese-PGS - Portuguese-PGS -
Romanian-PGS - Russian-PGS - Slovak-PGS
- Spanish-PGS - Spanish-PGS - Swedish-
PGS - Thai-PGS - Turkish-PGS","srt - srt - pgs - pgs - pgs - pgs - pgs
- pgs - pgs - pgs - pgs - pgs - pgs -
pgs - pgs - pgs - pgs - pgs - pgs - pgs
- pgs - pgs - pgs - pgs - pgs - pgs -
pgs - pgs - pgs - pgs - pgs - pgs","1 - N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0455944","en","/library/metadata/145/thumb/1536102925","/library/metadata/145/art/1536102925","media","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A"
"6148","The Equalizer 2","Equalizer 2","Columbia Pictures","R","2018","5.1","Robert McCall, who serves an unflinching
justice for the exploited and oppressed,
embarks on a relentless, globe-trotting
quest for vengeance when a long-time
girl friend is murdered.","Action - Crime - Thriller","N/A","N/A","There is no equal","2018-07-19","Richard Wenk","USA","2:01:12","Antoine Fuqua","Denzel Washington - Pedro Pascal -
Ashton Sanders - Orson Bean - Bill
Pullman - Melissa Leo - Jonathan Scarfe
- Sakina Jaffrey - Kazy Tauginas -
Garrett Golden - Adam Karst - Alican
Barlas - Rhys Olivia Cote - Tamara
Hickey - Ken Baltin - Colin Allen -
Antoine de Lartigue - Abigail Marlowe -
Jim Loutzenhiser - Alessandra Noelle
Rosenfeld - Lillie Dickens - Rex Baning
- Lance A. Williams - Caroline Day -
Rory Benjamin Smith - Ted Arcidi -
Rutherford Cius - Wesley Pereira - David
Carrasquillo - Nathaniel Chaney -
Jermaine Holt - Drew Cooper - Jay Hieron
- Naheem Garcia - Gloria Papert - Phil
Tavares - Tim Doherty - Cj Stuart -
Gabrielle Lorthe - Karen Strong - Marley
Dauphin - Elena Capaldi - Penélope de la
Rosa - Miguel Nascimento - Maximillian
McNamara - Gerry Pucci - Phyllis Kay -
Johnny L. Hernandez - Andrei Arlovski -
Liam McNeill","N/A","N/A","0","N/A","The Equalizer 2","2018-11-17","2018-11-19","N/A","N/A","eng - chi - eng - chi","N/A - N/A - N/A - N/A","srt - srt - srt - srt","N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt3766354","en","/library/metadata/6148/thumb/1542627926","/library/metadata/6148/art/1542627926","N/A","N/A"
"20","Escape Plan","Escape Plan","Summit Entertainment","R","2013","5.0","Ray Breslin is the world's foremost
authority on structural security. After
analyzing every high security prison and
learning a vast array of survival skills
so he can design escape-proof prisons,
his skills are put to the test. He's
framed and incarcerated in a master
prison he designed himself. He needs to
escape and find the person who put him
behind bars.","Action - Crime - Mystery - Sci-Fi -
Thriller","N/A","N/A","No one breaks out alone.","2013-10-09","Miles Chapman - Jason Keller","USA","1:55:35","Mikael Håfström","Sylvester Stallone - Arnold
Schwarzenegger - Jim Caviezel - Vinnie
Jones - Vincent D'Onofrio - Sam Neill -
Amy Ryan - 50 Cent - Matt Gerald - Faran
Tahir - Caitriona Balfe - David Joseph
Martinez - Alec Rayme - Christian Stokes
- David Leitch - Lydia Hull - Brian
Oerly - Jeff Chase - Christopher Matthew
Cook - Jay Amor - John L. Armijo -
Joseph Aviel - Tim Bell - Steven Krueger
- James Rawlings - Graham Beckel -
Jaylen Moore - Stephen Livaudais -
Rodney Feaster - Eric R Salas - Dieter
Rauter","N/A","N/A","0","N/A","Escape Plan","2018-09-01","2018-09-04","eng","N/A","N/A","N/A","N/A","N/A","N/A","N/A","http://www.imdb.com/title/tt1211956","en","/library/metadata/20/thumb/1536102927","/library/metadata/20/art/1536102927","N/A","N/A"
"21","Exam","Exam","Hazeldine Films","Not Rated","2009","6.3","The final candidates for a highly
desirable corporate job are locked
together in an exam room and given a
test so simple and confusing that
tension begins to unravel.","Mystery - Thriller","N/A","N/A","How far would you go to win the ultimate
job?","2009-06-19","Stuart Hazeldine","United Kingdom","1:36:52","Stuart Hazeldine","Luke Mably - Adar Beck - Chris Carey -
Gemma Chan - Nathalie Cox - John Lloyd
Fillingham - Chukwudi Iwuji - Pollyanna
McIntosh - Jimi Mistry - Colin Salmon","N/A","N/A","0","N/A","Exam","2015-10-15","2018-09-04","eng","AC3, 5.1 channels, 640kbps","N/A - N/A","N/A - N/A","srt - srt","N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt1258197","en","/library/metadata/21/thumb/1536102928","/library/metadata/21/art/1536102928","N/A","N/A"
"6138","Fantastic Beasts and Where to Find Them","Fantastic Beasts and Where to Find Them","Warner Bros. Pictures","PG-13","2016","7.4","In 1926, Newt Scamander arrives at the
Magical Congress of the United States of
America with a magically expanded
briefcase, which houses a number of
dangerous creatures and their habitats.
When the creatures escape from the
briefcase, it sends the American
wizarding authorities after Newt, and
threatens to strain even further the
state of magical and non-magical
relations.","Adventure - Family - Fantasy","N/A","N/A","From J.K. Rowling's wizarding world.","2016-11-16","J.K. Rowling","United Kingdom","2:12:52","David Yates","Eddie Redmayne - Colin Farrell -
Katherine Waterston - Dan Fogler -
Alison Sudol - Jon Voight - Ron Perlman
- Johnny Depp - Zoë Kravitz - Ezra
Miller - Samantha Morton - Carmen Ejogo
- Josh Cowdery - Ronan Raftery - Faith
Wood-Blagrove - Jenn Murray - Gemma Chan
- Peter Breitmayer - Kevin Guthrie -
Sean Cronin - Sam Redford - Akin Gazi -
Todd Boyce - Anne Wittman - Andreea
Păduraru - Matthew Sim - Elizabeth
Moynihan - Adam Lazarus - Lucie Pohl -
Tim Bentinck - Bart Edwards - Brian F.
Mulvey - Tristan Tait - Tom Clarke Hill
- Cory Peterson - Jake Samuels - Max
Cazier - Dan Hedaya - Christy Meyer -
Guy Paul - Walles Hamonde - Dominique
Tipper - Leo Heller - Miles Roughley -
Erick Hayden - Paul Birchard - Tom
Hodgkins - Ellie Haddington - Joseph
Macnab - Martin Oelbermann - Richard
Clothier - Christian Dixon - Richard
Hardisty - Miquel Brown - Wunmi Mosaku -
Cristian Solimeno - Matthew Wilson -
Aretha Ayeh - Nicholas McGaughey -
Arinzé Kene - Jane Perry - Abi Adeyemi -
Reid Anderson - Aileen Archer - Lee
Asquith-Coe - Lasco Atkins - Robert-
Anthony Artlett - Alphonso Austin -
Michael Barron - Roy Beck - Marc Benanti
- Nathan Benham - Paul Bergquist - Laura
Bernardeschi - Lee Bolton - Elizabeth
Briand - Greg Brummel - Fanny Carbonnel
- David Charles-Cully - Chloe
Collingwood - Carmen Cowell - Tom Dab -
Paul Dewdney - Rudi Dharmalingam -
Joshua Diffley - Nick Donald - Henry
Douthwaite - Flor Ferraco - Lobna Futers
- David Goodson - Kirsty Grace - Rudy
Valentino Grant - Guna Gultniece - Luke
Hope - Kornelia Horvath - Ashley Hudson
- Alan Wyn Hughes - Ian Jenkins -
Solomon Taiwo Justified - Lampros
Kalfuntzos - Attila G. Kerekes - Simon
Kerrison - Denis Khoroshko - Cole Leman
- Keith Lomas - Paul Low-Hang -
Khristopher MacLeod - Joe Malone - Alan
Mandel - Christopher Marsh - Jorge Leon
Martinez - Christine Marzano - James
M.L. Muller - John Murray - Dennis
O'Donnell - Andrew G. Ogleby - Edd
Osmond - Nick Owenford - Andrew Parker -
Gino Picciano - Olivia Quinn - Bernardo
Santos - Ryan Storey - Dan Trotter -
Vassiliki Tzanakou - Morgan Walters -
Dean Weir - Anick Wiget","N/A","collection","0","Fantastic Beasts","Fantastic Beasts and Where to Find Them","2018-11-16","2018-11-16","N/A","N/A","eng - eng - chi - chi - eng - eng - chi
- chi","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A","srt - srt - srt - srt - srt - srt - srt
- srt","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A","N/A","N/A","http://www.imdb.com/title/tt3183660","en","/library/metadata/6138/thumb/1542428681","/library/metadata/6138/art/1542428681","N/A","N/A"
